Identifiant parcelle,Identifiant unité de gestion,Identifiant peuplement élémentaire,identifiant foret,"Code
 plle",Code UEP,surface retenue ,Date de description ,HET (% du couvert boisé),CHS (% du couvert boisé),CHP (% du couvert boisé),FRE (% du couvert boisé),CHT (% du couvert boisé),MER (% du couvert boisé),ERS (% du couvert boisé),ALT (% du couvert boisé),PEU (% du couvert boisé),CHR (% du couvert boisé),CHA (% du couvert boisé),BOU (% du couvert boisé),AUL (% du couvert boisé),TRE (% du couvert boisé),SAU (% du couvert boisé),TIL (% du couvert boisé),ERC (% du couvert boisé),A.F (% du couvert boisé),A.F : préciser essence,DOU (% du couvert boisé),P.S (% du couvert boisé),P.L (% du couvert boisé),EPC (% du couvert boisé),EPS (% du couvert boisé),S.P (% du couvert boisé),MEL (% du couvert boisé),A.R (% du couvert boisé),A.R : préciser essence,Total du couvert décrit en essences,Essence dominante 1,Essence dominante 2,Essence dominante 3,Essence déterminant la sylviculture,"Taux de vides non cartographiés
(%)",Structure et occupation du sol,"Type d'espace non boisé
 ou  hors sylviculture",Classe de catégorie de diamètre dominant,Type de peuplement,surf terrière moy,Classe de surface terrière,Année d'installation ,Âge réel en 2010,Classe d'âge en 2010,Présence des semis,Code dépérissement,Essence dépérissante,Durée de survie sanitaire du peuplmt,Risque mitaille,Dernier passage en coupe (EA),Type du dernier passage en coupe ,Proposition de Classement,Site écologique,Proposition d'ilôts de sénescence,Site d'acc public,Proposition même UG,Proposition de rotation ,Proposition de prochain passage,Observation UT,Classement,Groupe Aménagement,mode régé,ess obj,ess obj SIG,DRA,rotation retenue,1er passage,type de coupe,code UG
RETZ_00966,RETZ_00966_b,RETZ_00966_02,RETZ,966,2,"1,25",05/2011,10,65,,,,,,,,,,20,,,5,,,,,,,,,,,,,,100,CHS,BOU,,CHS,,F,,S,FCHSS,"0,0",0,2007,3,0-24,,1,,,,/,,AME,,,,,,NP,"2a, Regarnis prévus automne 2011.",AME,AMEJ,,CHS,CHS,6,,/,,b
RETZ_00967,RETZ_00967_a,RETZ_00967_01,RETZ,967,1,"4,79",03/2011,99,,,,,1,,,,,,,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,G,FHETG,"22,5",4,,,160 et +,HET,1,,,,2012,RD,AME,,,,,4,2013,Semis acquis sur 70 % de la surface,AME,AMEJ,,HET/CHS,HET,6,,/,,a
RETZ_00967,RETZ_00967_a,RETZ_00967_02,RETZ,967,2,"3,22",03/2011,60,4,,,,1,,,,,30,5,,,,,,,,,,,,,,,,,100,HET,CHA,,HET,,F,,S,FHETS,"0,0",0,2009,1,0-24,HET,1,,,,2009,RD,AME,,,,,,NP,"Cpe def EA 2009, toujours pas exploitée. 2a",AME,AMEJ,,HET/CHS,HET,6,,/,,a
RETZ_00967,RETZ_00967_b,RETZ_00967_03,RETZ,967,3,"4,17",03/2011,55,3,18,1,,,,,,,18,1,,1,3,,,,,,,,,,,,,,100,HET,CHS,CHA,HET,,F,,E,FHETE,"0,0",0,1994,16,0-24,,1,,,,/,,AME,,,,,,NP,Placette stir-régénération naturelle de hêtre. Unité conservatoire des ressources génétique de hêtre.,AME,AME1,,HET/CHS,HET,6,5/6,2019,A1,b
RETZ_00967,RETZ_00967_c,RETZ_00967_04,RETZ,967,4,"2,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,EMP,,VEMP,,NC,,,NC,,,,,,,,,,,,,,,emprise ancienne voie ferrée,HSY,HSY,,SANS,SANS,,,,,c
RETZ_00968,RETZ_00968_u,RETZ_00968_01,RETZ,968,1,"19,33",03/2011,83,12,3,,,,,,,,2,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G-,FHETG-,"34,0",6+,,,160 et +,,1,,,,2012,A5,REG2,,,,,,2012,ss-étage à broyer,REG,REGS,N,HET,HET,,,2015,RE,u
RETZ_00968,RETZ_00968_u,RETZ_00968_02,RETZ,968,2,"0,22",03/2011,10,,,,,70,,,,,10,10,,,,,,,,,,,,,,,,,100,MER,,,MER,,F,,E,FMERE,"0,0",0,1988,23,0-24,,1,,,,/,,AME,,,,,,NP,à broyer ou MP,REG,REGS,A,CHS,CHS,5,,,,u
RETZ_00969,RETZ_00969_a,RETZ_00969_01,RETZ,969,1,"14,28",01/2011,67,28,,,,,,,,,5,,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,G,FHETG,"31,0",6-,,,160 et +,,1,,,,2011,A5,REG2,,,,,,2018,EA 2011 / A5 /  m3,REG,REGS,N,HET,HET,,,2016,RE,a
RETZ_00969,RETZ_00969_b,RETZ_00969_02,RETZ,969,2,"2,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,EMP,,VEMP,,NC,,,NC,,,,,,,,,,,,,,,emprise ancienne voie ferrée,HSY,HSY,,SANS,SANS,,,,,b
RETZ_00970,RETZ_00970_u,RETZ_00970_01,RETZ,970,1,"14,39",01/2011,89,10,,,,,,,,,1,,,,,,,,,,,,,,,,,,100,HET,,,HET,15,F,,G,FHETG,"19,0",3+,,,130-159,HET,1,,,,2010,RS,REGQ,,,,,,2014,(RCV à faire avec RS),REG,REGQ,N,HET,HET,6,,2013,RS,u
RETZ_00971,RETZ_00971_a,RETZ_00971_01,RETZ,971,1,"12,34",03/2011,80,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G+,FHETG+,"19,0",3+,,,130-159,HET,1,,,,2012,RD,AME,,,,,,,,AME,AMEJ,,HET,HET,,,/,,a
RETZ_00971,RETZ_00971_b,RETZ_00971_02,RETZ,971,2,"3,13",05/2011,40,5,2,1,,,,,,,49,1,,1,1,,,,,,,,,,,,,,100,CHA,HET,,HET,,F,,E,FCHAE,"0,0",0,1997,13,0-24,,1,,,,/,,AME,,,,,,NP,,AME,AME1,,HET,HET,,6,2022,A1,b
RETZ_00972,RETZ_00972_a,RETZ_00972_01,RETZ,972,1,"4,59",03/2011,72,18,4,,,1,,,,,5,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G,FHETG,"31,0",6-,,,130-159,,1,,,,2012,A5,AME,,,,,,,,AME,AME3,,HET/CHS,HET,,10,2020,A4,a
RETZ_00972,RETZ_00972_c,RETZ_00972_03,RETZ,972,3,"11,95",03/2011,72,18,4,,,1,,,,,5,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G,FHETG,"31,0",6-,,,130-159,,1,,,,2012,A5,AME,,,,,,,,REG,REGS,N,HET,HET,,,2020,RE,c
RETZ_00972,RETZ_00972_b,RETZ_00972_02,RETZ,972,2,"0,65",03/2011,10,,80,,,,,,,,10,,,,,,,,,,,,,,,,,,100,CHP,,,CHP,20,F,,E,FCHPE,"0,0",0,1988,23,0-24,,1,,,,/,,AME,,,,,,,Menu Produit.,AME,AME1,,CHS,CHS,,6,2020,A1,b
RETZ_00973,RETZ_00973_a,RETZ_00973_01,RETZ,973,1,"11,80",03/2011,65,22,5,,,,,,,,8,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G-,FHETG-,"37,5",7,,,130-159,,1,,,,2012,A5,REG2,,,,,,,,REG,REGS,N,HET,HET,,,2020,RE,a
RETZ_00973,RETZ_00973_b,RETZ_00973_02,RETZ,973,2,"2,77",03/2011,65,22,5,,,,,,,,8,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G-,FHETG-,"37,5",7,,,130-159,,1,,,,2012,A5,REG2,,,,,,,,AME,ILP,,HET/CHS,HET,,10,2020,A4,b
RETZ_00974,RETZ_00974_a,RETZ_00974_01,RETZ,974,1,"9,14",03/2011,65,19,,,,,1,,,,15,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G-,FHETG-,"34,0",6+,,,130-159,,1,,,,2012,A5,REG2,,,,,,,,AME,AME3,,HET/CHS,HET,,10,2020,A4,a
RETZ_00974,RETZ_00974_c,RETZ_00974_03,RETZ,974,3,"3,36",03/2011,65,19,,,,,1,,,,15,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G-,FHETG-,"34,0",6+,,,130-159,,1,,,,2012,A5,REG2,,,,,,,,REG,REGS,N,HET,HET,,,2020,RE,c
RETZ_00974,RETZ_00974_b,RETZ_00974_02,RETZ,974,2,"0,30",05/2011,2,,,,,,93,,,,2,1,,1,1,,,,,,,,,,,,,,100,ERS,,,ERS,,F,,1,FERS1,"2,5",0,,,0-24,,1,,,,/,,AME,,,,,,2012,Menu Produit.,AME,AME1,,HET,HET,5,6,2013,A1,b
RETZ_01001,RETZ_01001_u,RETZ_01001_01,RETZ,1001,1,"6,50",05/2011,10,20,10,40,,,1,,1,,10,2,1,2,2,1,,,,,,,,,,,,,100,FRE,CHS,,CHS,,F,,E,FFREE,"0,0",0,1992,18,0-24,,1,,,,/,,AME,,,,,,NP,3b.,AME,AME1,,CHS,CHS,5,6,2018,A1,u
RETZ_01001,RETZ_01001_u,RETZ_01001_02,RETZ,1001,2,"1,28",04/2011,5,,,50,,5,,,,,35,,,,,,5,,,,,,,,,,,,100,FRE,CHA,,FRE,,F,,M,FFREM,"29,0",5+,1965,45,35-49,,1,,,,2012,A1,AME,,,,,,2012,,AME,AME1,,CHS,CHS,,6,2018,A2,u
RETZ_01002,RETZ_01002_u,RETZ_01002_01,RETZ,1002,1,"14,05",05/2011,2,10,10,41,,2,1,,,,28,2,,2,2,,,,,,,,,,,,,,100,FRE,CHA,CHE,FRE,,F,,E,FFREE,"0,0",0,1992,18,0-24,,1,,,,/,,AME,,,,,,NP,"70 % 3b Frêne, et 30 % 2b Chx, non cartographiable.",AME,AME1,,CHP,CHP,5,6,2018,A1,u
RETZ_01002,RETZ_01002_u,RETZ_01002_02,RETZ,1002,2,"1,84",05/2011,2,3,40,2,,2,,,,1,35,5,,5,5,,,,,,,,,,,,,,100,CHP,CHA,,CHP,,F,,1,FCHP1,"2,5",0,1989,21,0-24,,1,,,,2012,A1,AME,,,,,,2013,3b.,AME,AME1,,CHS,CHS,5,6,2018,A1,u
RETZ_01002,RETZ_01002_u,RETZ_01002_03,RETZ,1002,3,"2,86",04/2011,58,5,,10,,5,,,,,20,1,,,1,,,,,,,,,,,,,,100,HET,CHA,,HET,,F,,M,FHETM,"32,5",6,,,50-69,,1,,,,2012,A1,AME,,,,,,2012,,AME,AME1,,HET,HET,5,6,2018,A2,u
RETZ_01003,RETZ_01003_a,RETZ_01003_01,RETZ,1003,1,"2,32",04/2011,59,5,,10,,5,,,,,20,1,,,,,,,,,,,,,,,,,100,HET,CHA,,HET,,F,,M,FHETM,"32,5",6,,,50-69,,1,,,,2012,A1,AME,,,,,,2012,Peuplement jamais éclaircie,AME,AME1,,HET,HET,5,6,2018,A2,a
RETZ_01003,RETZ_01003_b,RETZ_01003_02,RETZ,1003,2,"6,31",05/2011,2,70,11,1,,1,,,,,10,,,,5,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,S,FCHSS,"0,0",0,2004,6,0-24,,1,,,,/,,AME,,,,,,NP,2b.,AME,AMEJ,,CHS,CHS,5,,/,,b
RETZ_01003,RETZ_01003_b,RETZ_01003_03,RETZ,1003,3,"11,11",05/2011,10,5,10,1,,,,,,,32,32,,5,5,,,,,,,,,,,,,,100,CHA,BOU,HET/CHE,CHS,30,F,,S,FCHAS,"0,0",0,2006,4,0-24,,1,,,,/,,AME,,,,,,NP,"2a. Plantation à faire certainement dans les zones de vide, à voir.",AME,AMEJ,,CHS,CHS,5,,/,,b
RETZ_01004,RETZ_01004_a,RETZ_01004_01,RETZ,1004,1,"7,65",05/2011,20,34,5,1,,,,,,,20,18,,2,,,,,,,,,,,,,,,100,CHS,HET,CHA,CHS,,F,,E,FCHSE,"0,0",0,1992,18,0-24,,1,,,,/,,AME,,,,,,NP,3b,AME,AME1,,CHS,CHS,5,6,2016,A1,a
RETZ_01004,RETZ_01004_a,RETZ_01004_02,RETZ,1004,2,"1,33",05/2011,50,,,,,,,,,,50,,,,,,,,,,,,,,,,,,100,HET,CHA,,HET,,F,,1,FHET1,"29,0",5+,,,25-34,,1,,,,/,,AME,,,,1007-4,6,2015,,AME,AME1,,HET,HET,5,6,2016,A1,a
RETZ_01004,RETZ_01004_a,RETZ_01004_03,RETZ,1004,3,"0,48",05/2011,2,,90,,,,1,,,,2,5,,,,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,E,FCHPE,"0,0",0,1992,18,0-24,,1,,,,/,,AME,,,,1007-3,6,2015,,AME,AME1,,CHS,CHS,5,6,2016,A1,a
RETZ_01004,RETZ_01004_b,RETZ_01004_04,RETZ,1004,4,"2,27",05/2011,,90,,,,,,,,,,10,,,,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,S,FCHSS,"0,0",0,2001,9,0-24,,1,,,,/,,AME,,,,,,NP,2b. Regarnis prévu cet automne.,AME,AMEJ,,CHS/P.L,CHS,5,,/,,b
RETZ_01004,RETZ_01004_a,RETZ_01004_05,RETZ,1004,5,"2,37",05/2011,20,60,,,2,,,,,,,18,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,E,FCHSE,"0,0",0,1992,18,0-24,,1,,,,/,,AME,,,,,,NP,,AME,AME1,,CHS,CHS,5,6,2022,A1,a
RETZ_01004,RETZ_01004_c,RETZ_01004_06,RETZ,1004,6,"1,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,EMP,,VEMP,,NC,,,NC,,,,,,,,,,,,,,,emprise laie de la queue d'Oigny,HSY,HSY,,SANS,SANS,,,,,c
RETZ_01005,RETZ_01005_u,RETZ_01005_01,RETZ,1005,1,"6,09",05/2011,39,5,,5,5,5,5,,,,30,5,,,,,,1,,,,,,,,,,,100,HET,CHA,,HET,,F,,M,FHETM,"21,0",4-,1965,45,35-49,,1,,,,2009,A2,AME,,,,,6,2015,,AME,AME1,,HET,HET,,6,2015,A3,u
RETZ_01005,RETZ_01005_u,RETZ_01005_02,RETZ,1005,2,"4,56",05/2011,2,15,71,2,1,1,2,,,,5,,,,1,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,1,FCHP1,"22,5",4,,,0-24,,1,,,,/,,AME,,,,,,2015,Toute l'UEP ne passera pas en coupe en 2015,AME,AME1,,HET,HET,,6,2015,A1,u
RETZ_01006,RETZ_01006_a,RETZ_01006_01,RETZ,1006,1,"11,31",05/2011,54,10,,10,2,2,,,,,20,2,,,,,,,,,,,,,,,,,100,HET,,,HET,,F,,M,FHETM,"22,5",4,,,50-69,,1,,,,2009,A2,AME,,,,,6,2015,,AME,AME2,,HET,HET,,7,2016,A3,a
RETZ_01006,RETZ_01006_b,RETZ_01006_02,RETZ,1006,2,"1,70",05/2011,5,85,,,,,,,,,5,5,,,,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,S,FCHSS,"0,0",0,2012,-2,0-24,,1,,,,/,,AME,,,,,,NP,Plantation à refaire en 2012/2013,AME,AMEJ,,CHS,CHS,5,,/,,b
RETZ_01006,RETZ_01006_c,RETZ_01006_03,RETZ,1006,3,"3,68",05/2011,2,35,2,1,,,,,,,20,28,,2,10,,,,,,,,,,,,,,100,CHS,CHA,,CHS,,F,,E,FCHSE,"0,0",0,1997,13,0-24,,1,,,,/,,AME,,,,,,NP,,AME,AME1,,CHS,CHS,,6,2018,A1,c
RETZ_01006,RETZ_01006_c,RETZ_01006_04,RETZ,1006,4,"0,17",05/2011,,1,85,,,,,,,,5,5,,2,2,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,1,FCHP1,"21,0",4-,1986,24,0-24,,1,,,,2012,A1,AME,,,,,6,2015,,AME,AME1,,CHS,CHS,5,6,2018,A1,c
RETZ_01006,RETZ_01006_d,RETZ_01006_05,RETZ,1006,5,"2,81",05/2011,58,25,,,,,,,,,,,,,,,,,,,2,15,,,,,,,100,HET,CHS,,CHS,50,F,,G+,FHETG+,"19,0",3+,,,160 et +,,2,CHS/HET,20,,2007,RS,AUT,1,,,,,,,REG,REGQ,N,HET,HET,,,2014,RS,d
RETZ_01006,RETZ_01006_e,RETZ_01006_07,RETZ,1006,7,"1,13",05/2011,58,25,,,,,,,,,,,,,,,,,,,2,15,,,,,,,100,HET,CHS,,CHS,50,F,,G+,FHETG+,"19,0",3+,,,160 et +,,2,CHS/HET,40,,2007,RS,AUT,1,,,,,,Peu ou pas de semis ,HSN,HSN,,HET,HET,,,,,e
RETZ_01006,RETZ_01006_c,RETZ_01006_06,RETZ,1006,6,"1,43",05/2011,37,1,2,,,,,,,,25,25,,5,5,,,,,,,,,,,,,,100,HET,CHA,BOU,HET,,F,,E,FHETE,"0,0",0,1994,16,0-24,,1,,,,/,,AUT,,,,,,NP,Pb de forme sur le Hêtre. 3b.,AME,AME1,,HET,HET,5,6,2018,A1,c
RETZ_01007,RETZ_01007_a,RETZ_01007_01,RETZ,1007,1,"3,26",05/2011,10,50,,,1,1,,,,,10,23,,,5,,,,,,,,,,,,,,100,CHS,BOU,,CHS,,F,,E,FCHSE,"0,0",0,2001,9,0-24,,1,,,,/,,AUT,,,,,,NP,3a. Nettoiement urgent.,AME,AMEE,,CHS,CHS,,,2031,A1,a
RETZ_01007,RETZ_01007_b,RETZ_01007_02,RETZ,1007,2,"2,79",05/2011,2,91,,,,,,,,,2,5,,,,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,S,FCHSS,"0,0",0,2005,5,0-24,,1,,,,/,,AUT,,,,,,NP,"50 % 2b, 50 % 2a ; regarnis et plantations chs prévues automne 2011 et P.L",AME,AMEJ,,CHS/P.L,CHS,,,/,,b
RETZ_01007,RETZ_01007_c,RETZ_01007_03,RETZ,1007,3,"3,79",05/2011,10,63,16,,1,,1,,,,5,2,,1,1,,,,,,,,,,,,,,100,CHS,,,CHS,,F,,1,FCHS1,"22,5",4,1987,23,0-24,,1,,,,/,,AME,,,,,6,2015,à grouper avec 1004a,AME,AME1,,CHS,CHS,,6,2016,A1,c
RETZ_01007,RETZ_01007_c,RETZ_01007_04,RETZ,1007,4,"2,79",05/2011,49,5,,,,1,,,,,40,5,,,,,,,,,,,,,,,,,100,HET,CHA,,HET,,F,,P,FHETP,"19,0",3+,1965,45,35-49,,1,,,,2009,A2,AME,,,,,6,2015,,AME,AME1,,HET,HET,,6,2016,A3,c
RETZ_01007,RETZ_01007_c,RETZ_01007_05,RETZ,1007,5,"0,89",05/2011,55,2,,,,,,,,,8,25,,,10,,,,,,,,,,,,,,100,HET,BOU,,HET,,F,,E,FHETE,"0,0",0,1994,16,0-24,,1,,,,/,,AME,,,,,,NP,Pb de forme sur le hêtre.,AME,AME1,,HET,HET,,6,2022,A1,c
RETZ_01007,RETZ_01007_d,RETZ_01007_06,RETZ,1007,6,"0,74",05/2011,20,80,,,,,,,,,,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,30,F,,G,FCHSG,"17,5",3,,,130-159,,2,HET,,,2003,RS,AUT,,1,,,,NP,,AME,AMEJ,,CHS,CHS,7,,,,d
RETZ_01007,RETZ_01007_b,RETZ_01007_07,RETZ,1007,7,"1,58",05/2011,5,7,3,,1,,,,,,,35,,,,,,,,,,49,,,,,,,100,P.L,BOU,,P.L,,F,,S,FP.LS,"0,0",0,2011,-1,0-24,,1,,,,/,,AME,,,,,,NP,,AME,AMEJ,,P.L,P.L,,,/,,b
RETZ_01007,RETZ_01007_b,RETZ_01007_08,RETZ,1007,8,"1,24",05/2011,10,10,20,,,,,,,,20,40,,,,,,,,,,,,,,,,,100,BOU,CHE,CHA,CHE,50,F,,S,FBOUS,"0,0",0,2007,3,0-24,,1,,,,/,,AME,,,,,,NP,,AME,AMEJ,,CHS,CHS,5,,/,,b
RETZ_01008,RETZ_01008_a,RETZ_01008_01,RETZ,1008,1,"14,32",05/2011,60,7,,1,,1,,,,,29,1,,,1,,,,,,,,,,,,,,100,HET,CHA,,HET,,F,,P,FHETP,"22,5",4,1978,32,25-34,,1,,,,2009,A2,AME,,,,,6,2015,,AME,AME1,,HET,HET,,6,2015,A3,a
RETZ_01008,RETZ_01008_b,RETZ_01008_02,RETZ,1008,2,"1,81",05/2011,1,74,,,,,,,,,5,20,,,,,,,,,,,,,,,,,100,CHS,BOU,,CHS,,F,,S,FCHSS,"0,0",0,2005,5,0-24,,1,,,,/,,AME,,,,,,NP,,AME,AMEJ,,CHS,CHS,5,,/,,b
RETZ_01008,RETZ_01008_c,RETZ_01008_03,RETZ,1008,3,"1,01",04/2011,96,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,100,HET,,,HET,15,F,,G,FHETG,"19,0",3+,,,130-159,,2,HET,40,,2012,RD,AUT,,1,,,,NP,,HSN,HSN,,SANS,SANS,5,,/,,c
RETZ_01008,RETZ_01008_a,RETZ_01008_04,RETZ,1008,4,"0,06",05/2011,15,5,68,,,1,,,,,10,,,,1,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,1,FCHP1,"2,5",0,1987,23,0-24,,1,,,,/,,AME,,,,,6,2015,,AME,AME1,,CHS,CHS,5,6,2015,A1,a
RETZ_01008,RETZ_01008_b,RETZ_01008_05,RETZ,1008,5,"3,38",05/2011,50,20,,,,,,,,,10,20,,,,,,,,,,,,,,,,,100,HET,CHS,BOU,HET,30,F,,S,FHETS,"0,0",0,2010,0,0-24,,1,,,,/,,AME,,,,,,NP,"1b. Définitive réalisée, très peu de semis, regarnis à prévoir en chs dans quelque temps.",AME,AMEJ,,HET/CHS,HET,,,/,,b
RETZ_01008,RETZ_01008_a,RETZ_01008_06,RETZ,1008,6,"1,18",04/2011,10,5,5,1,,,,,,5,54,15,,,5,,,,,,,,,,,,,,100,CHA,CHE,,CHE,,F,,P,FCHAP,"24,0",4+,,,35-49,,1,,,,2011,A2,AME,,,,,6,2016,"Présence de ruines, ancienne fabrique à charbons, à conserver.",AME,AME1,,CHS,CHS,6,6,2015,A3,a
RETZ_01008,RETZ_01008_a,RETZ_01008_07,RETZ,1008,7,"0,21",05/2011,10,10,,,,,,,,,75,5,,,,,,,,,,,,,,,,,100,CHA,,,CHA,,F,,E,FCHAE,"0,0",0,?,?,0-24,,1,,,,/,,AME,,,,,,NP,,AME,AME1,,CHS,CHS,5,6,2021,A1,a
RETZ_01009,RETZ_01009_a,RETZ_01009_01,RETZ,1009,1,"6,59",05/2011,48,10,,1,,1,,,,,35,5,,,,,,,,,,,,,,,,,100,HET,CHA,,HET,,F,,P,FHETP,"21,0",4-,1970,40,35-49,,1,,,,2009,A1,AME,,,,,6,2015,,AME,AME1,,HET/CHS,HET,,6,2015,A2,a
RETZ_01009,RETZ_01009_a,RETZ_01009_02,RETZ,1009,2,"0,89",05/2011,40,15,15,,,,,,,,15,15,,,,,,,,,,,,,,,,,100,HET,CHE,,HET,30,F,,E,FHETE,"0,0",0,1999,11,0-24,,1,,,,/,,AME,,,,,,NP,,AME,AME1,,HET/CHS,HET,6,6,2021,A1,a
RETZ_01009,RETZ_01009_b,RETZ_01009_03,RETZ,1009,3,"3,34",05/2011,5,,,,,,,,,,,,,,,,,,,95,,,,,,,,,100,DOU,,,DOU,,F,,M,FDOUM,"39,0",7+,1975,35,35-49,,1,,,,2011,A2,AME,,,,,6,2017,,REG,REGE,N,DOU,DOU,,6,2017,A3,b
RETZ_01010,RETZ_01010_a,RETZ_01010_01,RETZ,1010,1,"9,02",02/2011,44,13,,1,,1,,,,,35,4,,,1,,,,,,,,1,,,,,,100,HET,CHA,CHS,HET,,F,,M,FHETM,"26,0",5-,,,50-69,,1,,,,2009,A2,AME,,,,,6,2015,,AME,AME1,,HET,HET,5,6,2014,A3,a
RETZ_01010,RETZ_01010_b,RETZ_01010_02,RETZ,1010,2,"1,06",02/2011,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,100,EPC,,,EPC,,F,,P,FEPCP,"39,0",7+,,,35-49,,1,,,,2011,A2,AME,,,,,8,2019,,AME,AME1,,P.L,P.L,,6,2017,A3,b
RETZ_01010,RETZ_01010_a,RETZ_01010_03,RETZ,1010,3,"0,23",02/2011,2,,80,,,,,,,,6,10,,,2,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,1,FCHP1,"26,0",5-,1985,25,25-34,,1,,,,/,,AME,,,,,6,2015,,AME,AME1,,CHS,CHS,5,6,2014,A1,a
RETZ_01011,RETZ_01011_a,RETZ_01011_01,RETZ,1011,1,"0,74",05/2011,20,21,20,2,1,1,,,,,10,15,,5,5,,,,,,,,,,,,,,100,CHE,HET,,CHE,,F,,E,FCHEE,"0,0",0,2001,9,0-24,,1,,,,/,,AME,,,,,,NP,,AME,AME1,,CHS,CHS,5,6,2019,A1,a
RETZ_01011,RETZ_01011_b,RETZ_01011_02,RETZ,1011,2,"6,75",05/2011,25,25,,,,,,,,,25,25,,,,,,,,,,,,,,,,,100,CHS,HET,CHA,CHS,35,F,,S,FCHSS,"0,0",0,2007,3,0-24,,1,,,,/,,AME,,,,,,NP,"semis de tous les stades, plantation de chs à prévoir dans deux ans.",AME,AMEJ,,CHS,CHS,,,/,,b
RETZ_01011,RETZ_01011_a,RETZ_01011_03,RETZ,1011,3,"10,99",05/2011,5,,82,,,,,,,,10,2,,1,,,,,,,,,,,,,,,100,CHP,,,CHP,,F,,1,FCHP1,"2,5",0,1970,40,35-49,,1,,,,/,,AME,,,,,6,2021,,AME,AME1,,CHP/CHS,CHP,,6,2019,A1,a
RETZ_01012,RETZ_01012_a,RETZ_01012_01,RETZ,1012,1,"11,36",03/2011,30,66,2,,,,,,,,2,,,,,,,,,,,,,,,,,,100,CHS,HET,,CHS,,F,,G-,FCHSG-,"29,0",5+,,,130-159,,1,,,,2009,A4,REG1,,,,,4,2012,"CHE et HET dépérissant, cpe sanitaire à prévoir EA 2012, et classement anticipé en régénération sur l'ensemble de l'UEP.",REG,REGE,N,CHS,CHS,,,2017,A4,a
RETZ_01012,RETZ_01012_b,RETZ_01012_02,RETZ,1012,2,"6,64",03/2011,30,66,2,,,,,,,,2,,,,,,,,,,,,,,,,,,100,HET,CHS,,CHS,,F,,G-,FHETG-,"29,0",5+,,,130-159,,3,Toutes,10,,2009,A4,REG1,,,,,4,2012,"CHE et HET dépérissant, cpe sanitaire à prévoir EA 2012, et classement anticipé en régénération sur l'ensemble de l'UEP.",REG,REGS,A ,CHS,CHS,,,2017,RE,b
RETZ_01013,RETZ_01013_u,RETZ_01013_01,RETZ,1013,1,"11,60",03/2011,65,25,6,,,,,,,,4,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G,FHETG,"36,0",7-,,,100-129,,1,,,,2012,A4,AME,,,,,8,2012,,REG,REGE,N,HET(CHS),HET,6,,2020,A4,u
RETZ_01014,RETZ_01014_u,RETZ_01014_01,RETZ,1014,1,"14,94",03/2011,38,13,19,,,,,,,,30,,,,,,,,,,,,,,,,,,100,HET,CHE,CHA,HET,,F,,G,FHETG,"32,5",6,,,100-129,,1,,,,2000,A4,AME,,,,,8,2012,PAYSAGE : à faire en morceau pour éviter la vue en profondeur,REG,REGS,N,HET ,HET,,,2015,RE,u
RETZ_01015,RETZ_01015_a,RETZ_01015_01,RETZ,1015,1,"1,19",06/2011,,,,,,,,,,,30,70,,,,,,,,,,,,,,,,,100,BOU,CHA,,CHS,,T,,E,TBOUE,"0,0",0,,,0-24,,1,,,,2009,AS,AUT,,,,,,NP,"uep pauvre, RD en 2012, valoriser l'existant",AME,AMEJ,,CHS,CHS,6,,/,,a
RETZ_01015,RETZ_01015_b,RETZ_01015_02,RETZ,1015,2,"13,89",03/2011,37,32,8,,,,,,,,23,,,,,,,,,,,,,,,,,,100,HET,CHS,,HET,,F,,G,FHETG,"31,0",6-,,,130-159,,1,,,,2011,A4,AME,,,,,8,2019,EA 2011 / A4 martelé,REG,REGE,N,HET(CHS),HET,,,2021,A4,b
